Datetime;T_set_Bathroom;T_set_Room3;T_set_Room1;T_set_Room2;T_set_Kitchen;T_set_Dining;T_set_Living;T_m_ext;T_m_water;T_m_ground_post;Irradiation;Occupancy;switch_Bathroom;switch_Room3;switch_Room1;switch_Room2;switch_Kitchen;switch_Dining;switch_Living;T_m_Kitchen;T_m_Dining;T_m_Living;T_m_Room1;T_m_Bathroom;T_m_Room2;T_m_Room3
2021-02-18 16:00:00+00:00;16.0;15.0;15.0;15.0;18.666666666666668;18.666666666666668;16.0;9.0;52.0;15;92.46666666666668;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;18.281156455845746;17.85100930183205;19.250123612186258;17.08954617602012;18.93102150634354;17.214390918832066;17.136158833212562
2021-02-18 16:15:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;9.0;56.66666666666666;15;1.4666666666666668;1;0.0;0.0;0.0;1.0;1.0;1.0;1.0;18.911506117759927;18.522977803650747;19.56419827116207;17.098698053898488;19.078816874132258;17.487793067266693;17.28764303906371
2021-02-18 16:30:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;9.0;39.0;15;0.0;1;0.0;0.0;0.0;1.0;0.0;1.0;1.0;19.152021490172444;18.820742300888014;19.56599775131093;17.11328523323408;18.926546914967105;17.613832406784297;17.416388587132076
2021-02-18 16:45:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;9.0;34.666666666666664;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.205580960741145;18.78000245161678;19.269511275323453;17.126073049725676;18.669080684281482;17.57812322064831;17.501123219239446
2021-02-18 17:00:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;9.0;35.666666666666664;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.173512619624773;18.695075398594838;18.99321975118022;17.135964410341217;18.400228736423514;17.53771592483264;17.54824387783532
2021-02-18 17:15:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;9.0;44.66666666666666;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.102883539424;18.603799326558317;18.74492692447086;17.142738155446125;18.15626839224001;17.498213904239265;17.565279095848553
2021-02-18 17:30:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;9.0;37.333333333333336;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.01525870327248;18.51126790430169;18.520718230874365;17.146456574956346;17.946627194133498;17.459305916050084;17.558886603587666
2021-02-18 17:45:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;9.0;31.33333333333333;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.92052066928983;18.418566328416603;18.31703454504509;17.14727969260622;17.769649753510464;17.420589944329663;17.534552838452953
2021-02-18 18:00:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;9.0;31.33333333333333;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.826436558371427;18.328832811393283;18.34275691744415;17.14549035684297;17.622109673792295;17.383789912468956;17.507587360138643
2021-02-18 18:15:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;8.333333333333334;35.0;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.733062929276116;18.241044093267192;18.413362856248284;17.138622920360376;17.4858981328818;17.345587371418617;17.4755553628014
2021-02-18 18:30:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;7.333333333333332;35.0;15;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.639667653381935;18.154080063386687;18.460998322921796;17.129210940755513;17.35312662477793;17.435625812049125;17.43922951760061
2021-02-18 18:45:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;7.0;26.0;15;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.546541433958282;18.06774910001053;18.348653511344708;17.11784749403182;17.235309356328457;17.448187145830673;17.394712653241072
2021-02-18 19:00:00+00:00;16.0;15.0;15.0;15.0;17.333333333333332;17.333333333333332;16.0;7.0;32.333333333333336;15;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.456753380783425;17.984419799088414;18.349559141483496;17.107269916340954;17.135912962046632;17.505734913618312;17.353702912085225
2021-02-18 19:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;7.0;48.33333333333334;15;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.374187477879502;17.907292709129365;18.608695563097967;17.100841001498793;17.054170301418253;17.679862873862078;17.33311215585337
2021-02-18 19:30:00+00:00;16.0;17.0;17.0;18.0;16.0;16.0;16.0;7.0;61.0;15;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;1.0;18.305620672711484;17.838756671590886;19.042281223715634;17.480500818483165;16.9961604476631;17.948987599163388;17.34291394167269
2021-02-18 19:45:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;7.0;36.66666666666666;15;0.0;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;18.240948640258694;17.773887040644127;19.03418053455573;17.63033858482811;16.982405306916462;18.02580996280841;17.518050486886636
2021-02-18 20:00:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;7.0;32.666666666666664;15;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;1.0;18.178664766893405;17.711926761787367;18.964340262644555;17.737879703092574;16.980537961796244;18.071200035943775;17.586755155033586
2021-02-18 20:15:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;6.333333333333332;39.0;15;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;1.0;18.11854683535165;17.652224913491068;18.998880965887906;17.89338797851559;16.966525512262194;18.161741776548524;17.603624233078506
2021-02-18 20:30:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;6.0;32.666666666666664;15;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.05749772542231;17.593787778858655;18.920813472821408;17.832118695530824;16.942725428962717;18.194547207221433;17.59055626372657
2021-02-18 20:45:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;6.0;34.333333333333336;15;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;17.99772942835432;17.5376087475658;18.877328394645815;17.802037767059915;16.91703690035837;18.23573445785138;17.566465409562
2021-02-18 21:00:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;6.0;28.66666666666667;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;17.92698384989268;17.471250095034918;18.73393374996516;17.76632285864207;16.87212726520562;18.226952162279872;17.528568900511402
2021-02-18 21:15:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;6.0;40.0;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;17.859512215266875;17.408459423783768;18.78995042948867;17.733953056912583;16.829673607190273;18.302087155731442;17.49624154882798
2021-02-18 21:30:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;6.0;31.33333333333333;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;17.792866635201506;17.34720530789258;18.69496628199329;17.702195626923583;16.788199199428675;18.30481248344131;17.46022054256821
2021-02-18 21:45:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;5.666666666666668;32.666666666666664;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;17.726270073419016;17.286806530532658;18.626413358089565;17.669941855987076;16.74041250893515;18.313242558967772;17.420249003079675
2021-02-18 22:00:00+00:00;16.0;15.0;16.0;16.0;16.0;16.0;16.0;5.0;39.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.660041218534843;17.22740144424796;18.657350695041373;17.63284989282687;16.681120336706385;18.213320447015747;17.37581579637873
2021-02-18 22:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;5.0;33.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.594889341078215;17.169241612187193;18.58227672080784;17.59373858519791;16.625641071167536;18.112795025580965;17.327858927806346
2021-02-18 22:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;5.0;31.66666666666667;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.530499060907857;17.112071680619977;18.490072208319475;17.552807574353153;16.572067363469273;18.01539069981675;17.276238591264075
2021-02-18 22:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;5.0;30.66666666666667;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.46668853972801;17.05571836816324;18.38816179587934;17.51023045497982;16.51918281465339;17.920858069065332;17.221107351672345
2021-02-18 23:00:00+00:00;16.666666666666668;16.333333333333332;16.333333333333332;16.333333333333332;16.0;16.0;16.0;5.0;31.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;17.404132260429833;17.008774495170883;18.300531365695406;17.46775785042189;16.998455360440744;17.829673194047075;17.1862650319938
2021-02-18 23:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;5.0;47.66666666666666;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;17.347841512222374;16.980915000271807;18.493405885360403;17.42699966859766;17.936174509443674;17.745299039628833;17.20281599691498
2021-02-18 23:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;5.0;44.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.296213344115017;16.956887887087362;18.602130897120958;17.385792831384606;18.09065304382915;17.666796572427472;17.226613411280255
2021-02-18 23:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;5.0;28.66666666666667;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.24474892080218;16.92834593856702;18.44680125252961;17.343301708083573;17.927781733449535;17.591076873308168;17.230028230203345
2021-02-19 00:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;5.0;37.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.195447348091818;16.895988203291097;18.44398711836402;17.299405467243673;17.662283752329472;17.518804431725755;17.21945137738328
2021-02-19 00:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.666666666666667;38.66666666666666;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.14225869026228;16.855731456540582;18.145547044009618;17.25272294491492;17.377073079352556;17.444825335396217;17.178131990939903
2021-02-19 00:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.333333333333333;40.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0907067328194;16.81291332949877;18.213785147620456;17.203490305237267;17.111184646193294;17.371987758616683;17.129748061893793
2021-02-19 00:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;5.0;59.66666666666666;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;17.050260741291254;16.79924521887716;18.6006360643471;17.160812197909195;18.4299160072959;17.31017497284165;17.1668203398213
2021-02-19 01:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.666666666666667;40.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;17.01122832853906;16.787197370953038;18.616734243481687;17.117240777939912;18.610214801544373;17.250651546201198;17.20263232259532
2021-02-19 01:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;42.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.972386203664996;16.769525281128494;18.65547496795216;17.07028127431471;18.370590043146876;17.19119266229052;17.218213187371134
2021-02-19 01:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;31.33333333333333;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.93294616006375;16.744264891529326;18.514338185265274;17.022335738948243;18.005071435999525;17.132918315776067;17.207359496815855
2021-02-19 01:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;40.66666666666666;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.895110163201707;16.714094594539915;18.53978904889624;16.97351107059677;17.633242265501053;17.076705451768817;17.181942115493996
2021-02-19 02:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;41.333333333333336;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.858588022002834;16.680294145971516;18.5697872513349;16.924024663794228;17.300365580744995;17.022162450754195;17.145809965585784
2021-02-19 02:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;43.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.823429802458577;16.644368445157397;18.61971604052104;16.874117345698096;17.01853652105808;16.969175229233144;17.103577298248922
2021-02-19 02:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;35.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;16.787927011601766;16.615734281062316;18.53100439985417;16.825815200966133;17.412592722517786;16.91698044944559;17.077538108497436
2021-02-19 02:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;41.333333333333336;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;16.754295532041567;16.596576538126612;18.554994049273432;16.77944109452517;17.911272748600425;16.867127490930955;17.075682420184876
2021-02-19 03:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;38.66666666666666;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;16.721712051234533;16.576732675706637;18.532977156920253;16.73791140583836;17.86516298878496;16.981680933816733;17.074340053767344
2021-02-19 03:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;41.333333333333336;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;16.690628315280605;16.553694762290718;18.557116386133487;16.70073322722004;17.6176773855409;17.10710661772748;17.0676709411037
2021-02-19 03:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;36.333333333333336;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;16.65945828765308;16.526104554659696;18.496100027654393;16.666216988998713;17.321538622556147;17.18453763485968;17.048587292497075
2021-02-19 03:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;34.0;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;16.627545539383163;16.494292856230857;18.402976421733115;16.633562613445008;17.039223614684317;17.23670806246679;17.016966907823075
2021-02-19 04:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;32.666666666666664;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;16.59510547709357;16.4674205561858;18.29845834698625;16.60387509939784;17.313890431216635;17.2731472659965;16.99696791608193
2021-02-19 04:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;41.0;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;16.564930047427993;16.450157069343447;18.34295300623569;16.57934933255558;17.80646026693563;17.369106841048506;17.005566716342514
2021-02-19 04:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;46.0;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;16.538020729390155;16.43395002392407;18.46439754583247;16.55908740052365;17.763491782398035;17.496432461439383;17.021120175188457
2021-02-19 04:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;38.0;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;16.511788535388405;16.41398937030351;18.440907065440967;16.540380532188635;17.522600206096627;17.554557202582828;17.02491070636006
2021-02-19 05:00:00+00:00;20.33333333333333;17.0;17.0;17.0;16.0;16.0;16.0;4.0;55.0;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;16.49142953943914;16.413087335737202;18.70069576899664;16.53025102430189;18.47277605377309;17.738766518168802;17.08714865984126
2021-02-19 05:15:00+00:00;22.0;17.0;17.0;17.0;16.0;16.0;16.0;4.0;50.0;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;16.47535554956204;16.42068930195734;18.85207781271839;16.525669406773545;18.95498814457204;17.87602354352714;17.173175644247124
2021-02-19 05:30:00+00:00;22.0;15.666666666666664;15.666666666666664;15.0;18.666666666666668;18.666666666666668;16.0;4.0;52.66666666666666;15;0.0;0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;17.107448084419275;17.086626283072405;19.047812750851335;16.52746128210839;19.4461346852533;17.778155031240146;17.275417795639726
2021-02-19 05:45:00+00:00;22.0;15.0;15.0;15.0;20.0;20.0;16.0;4.0;63.0;15;0.0;0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;17.897230159447986;17.90315122510907;19.412388469534278;16.538187315044183;20.240732374015238;17.684062363817247;17.41332236736787
2021-02-19 06:00:00+00:00;22.0;15.0;15.0;15.0;20.0;20.0;16.0;4.0;54.0;15;0.0;1;1.0;0.0;0.0;0.0;1.0;0.0;1.0;18.471958860188295;18.002086519478553;19.610180356070884;16.555769502568296;20.501271767593494;17.60307290060149;17.553526687847125
2021-02-19 06:15:00+00:00;22.0;15.0;15.0;15.0;20.0;20.0;16.0;4.0;60.0;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.670915944661374;18.00972066350164;19.888656901472814;16.571894592656065;20.151266963781154;17.532986643070785;17.672429006153607
2021-02-19 06:30:00+00:00;22.0;15.0;15.0;15.0;20.0;20.0;16.0;4.0;67.0;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.707540854941612;18.00240541474767;20.25060160221375;16.584463671967228;19.62046427100489;17.473157681201656;17.76991657803501
2021-02-19 06:45:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;4.0;38.0;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.669601437484914;17.98209871496522;20.09781031182041;16.592870972749495;19.08710586614677;17.417469478595024;17.822686724867708
2021-02-19 07:00:00+00:00;16.0;15.0;15.0;15.0;17.333333333333332;17.333333333333332;16.0;4.0;43.66666666666666;15;117.73333333333336;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.607845445701457;17.958456819389596;20.061258232986404;16.602368678471294;18.636080859227945;17.369486175950556;17.850434692978013
2021-02-19 07:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;4.333333333333333;32.0;15;86.80000000000003;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.529298049375086;17.92188676714335;19.6620394954478;16.60807093400672;18.25854612206308;17.321856778113556;17.838694527054088
2021-02-19 07:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;18.666666666666668;5.0;41.333333333333336;15;99.6;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.45172467566499;17.882300309364666;19.64694963635384;16.61369278320433;17.966151682739564;17.280467963541014;17.8202781629505
2021-02-19 07:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;5.0;44.66666666666666;15;272.73333333333335;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.38506308266045;17.84883010849842;19.69331345668826;16.623900261914002;17.757997981415826;17.24703530228487;17.802957229408776
2021-02-19 08:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;5.0;38.0;15;797.5333333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.34666916498452;17.83997170246755;19.648578603006285;16.654265614500503;17.672670124268848;17.231649494811904;17.799640995984248
2021-02-19 08:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;6.0;63.66666666666666;15;1605.8;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.36123257542505;17.879346225080724;20.077500662228374;16.721645951479616;17.753659057604125;17.252953939026213;17.858486274369113
2021-02-19 08:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;6.0;50.0;15;1718.1999999999996;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.384587383410746;17.923991399284546;20.24036268959094;16.791892962230463;17.836279493961854;17.281034062542346;17.925797330243938
2021-02-19 08:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;6.0;39.0;15;1972.0666666666666;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.421035907824262;17.97926371456117;20.22072130243282;16.87119444978987;17.94606671158283;17.31853496965323;17.997544537398426
2021-02-19 09:00:00+00:00;20.5;15.0;15.0;15.0;16.0;16.0;20.0;6.0;49.66666666666666;15;2573.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.492036020484818;18.084613066493432;20.414018368994846;16.97828430665396;19.307574750862045;17.37971772464425;18.14955880727814
2021-02-19 09:15:00+00:00;20.5;15.0;15.0;15.0;16.0;16.0;20.0;6.0;58.33333333333334;15;2954.5333333333338;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.588523774291446;18.226940767054145;20.755490534526075;17.103604674896644;20.661946355083955;17.46001129285679;18.37128876492136
2021-02-19 09:30:00+00:00;20.5;15.0;15.0;15.0;17.333333333333332;17.333333333333332;20.0;6.333333333333332;60.33333333333334;15;2902.333333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.688934136149328;18.36674634338192;21.102739264416982;17.226906540913433;21.01947209440351;17.547099330654817;18.599681671237022
2021-02-19 09:45:00+00:00;19.166666666666668;15.0;15.0;15.0;20.0;20.0;20.0;7.0;62.0;15;2795.2666666666664;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;19.562940932994366;19.27980242448598;21.46955051435924;17.355555588646553;21.029748215532834;17.64068530438624;18.821432655119963
2021-02-19 10:00:00+00:00;16.5;15.0;15.0;15.0;20.0;20.0;20.0;7.0;50.33333333333334;15;2903.333333333333;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.00644472574902;19.90892578410279;21.629650186543643;17.490509091577962;20.949747680709265;17.74146669641044;19.025418197491547
2021-02-19 10:15:00+00:00;16.5;15.0;15.0;15.0;20.0;20.0;20.0;7.333333333333332;44.0;15;2809.8;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.230224986549274;20.014735505094507;21.335691197756375;17.621608381019712;20.822319506199165;17.839665071530533;19.184700364793912
2021-02-19 10:30:00+00:00;16.5;15.0;15.0;15.0;20.0;20.0;17.333333333333332;8.0;36.66666666666666;15;2367.133333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.331818138213862;20.0288573247596;21.04977141059635;17.73389669009009;20.646260669768765;17.924992005482807;19.29405713416196
2021-02-19 10:45:00+00:00;16.5;15.0;15.0;15.0;20.0;20.0;20.0;8.0;45.0;15;1966.333333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.37070954351867;20.014871465422118;21.169488222030907;17.826236737048305;20.44690173989295;17.998298271983515;19.375509327064492
2021-02-19 11:00:00+00:00;16.5;15.0;15.0;15.0;20.0;20.0;20.0;8.0;43.33333333333334;15;2110.4666666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.398395947115148;20.008847162726852;21.258506136037965;17.92237910028541;20.323855570201545;18.076334914399638;19.453171855947005
2021-02-19 11:15:00+00:00;16.5;15.0;15.0;15.0;20.0;20.0;20.0;8.333333333333334;53.66666666666666;15;1756.8666666666668;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.403738566731022;19.988080880956716;21.495447157290357;18.002309336288192;20.19137686848501;18.146138504542876;19.519956473930506
2021-02-19 11:30:00+00:00;16.5;15.0;15.0;15.0;20.0;20.0;20.0;9.0;44.33333333333334;15;1870.4;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.414245700192737;19.97687917916369;21.567862621155882;18.087888414920883;20.13290607053841;18.222721694292602;19.590930241676062
2021-02-19 11:45:00+00:00;16.5;15.0;15.0;15.0;20.0;20.0;20.0;9.0;39.0;15;2018.9333333333332;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.429947331073038;19.97449381478208;21.555584653067285;18.178038806065956;20.121359753314778;18.30273170671569;19.65901366572325
2021-02-19 12:00:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;20.0;9.0;39.333333333333336;15;1934.466666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.44009025271538;19.96863461752139;21.549951756145276;18.26269687529276;20.108364459670838;18.37865513164411;19.716743547792476
2021-02-19 12:15:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;20.0;9.0;31.66666666666667;15;2343.0666666666666;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.46870508026626;19.98421514815783;21.44354924672956;18.363288829575367;20.170837632016287;18.465182870747014;19.780783054345363
2021-02-19 12:30:00+00:00;16.0;15.0;15.0;15.0;18.666666666666668;18.666666666666668;20.0;9.0;32.0;15;2057.6;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.480673917020965;19.984213884200358;21.345806773747597;18.449643854866565;20.18042368601016;18.540133765899043;19.824312033281558
2021-02-19 12:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;9.0;32.666666666666664;15;2078.600000000001;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.492589828282405;19.98539153427231;21.27471407878585;18.535070812302422;20.198057618819746;18.61343402487438;19.862266809270523
2021-02-19 13:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;9.0;36.333333333333336;15;1830.533333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.491837348510046;19.974185333790558;21.26239702472475;18.607946626621413;20.1787560379542;18.676999933256695;19.887277478950125
2021-02-19 13:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;9.0;35.333333333333336;15;1577.6666666666665;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.478187978336962;19.950289357236215;21.224436237888085;18.66811644472159;20.12946424990406;18.730418777666955;19.898023830561556
2021-02-19 13:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;20.0;9.0;35.0;15;1500.6666666666665;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.46080045431563;19.92325179351701;21.18241072712442;18.723303150743902;20.083215996063018;18.779252390386603;19.90220944253815
2021-02-19 13:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;9.0;33.666666666666664;15;1342.6666666666665;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.43234889562973;19.88629868953325;20.922396884269688;18.769957425468988;20.022350633258156;18.81885624407954;19.885895192857845
2021-02-19 14:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;9.666666666666666;34.0;15;1150.8;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.394103478234456;19.839883408289268;20.678152525081202;18.809335657063457;19.955507339806843;18.851721540863025;19.85642891001271
2021-02-19 14:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;10.0;33.333333333333336;15;1161.1333333333334;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.35578254790164;19.79453085176999;20.461782499860078;18.848869041916885;19.906730406169856;18.882747633316967;19.821882241459036
2021-02-19 14:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;19.0;10.0;32.333333333333336;15;899.3333333333335;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.30260263686654;19.735140341395322;20.253247104403158;18.875351086777755;19.81994243847896;18.901558226574025;19.76927294161476
